"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "SoundSpeed"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         564,      -2.464800284,      0.4342044041,      0.2820150639,       3.261163538,       512.7561312,     -0.2167828145,       3.842262954
          0,           0,         565,      -2.463132754,      0.4318363056,      0.2789080041,       3.262924495,       513.0804599,     -0.1951573624,       3.840627899
          0,           0,         566,      -2.460678003,      0.4320666826,      0.2722159906,       3.267207581,       513.6524459,     -0.1767162216,       3.838420896
          0,           0,         567,      -2.460849417,      0.4318531035,      0.2792363199,       3.273570896,       514.4706229,     -0.1572365945,       3.836854963
          0,           0,         568,      -2.448335824,      0.4423453677,      0.2942698869,       3.286737233,        515.262243,     -0.1345087934,       3.834742129
          0,           0,         569,      -2.450420801,      0.4389020477,      0.2839531162,       3.284031169,       516.0178787,     -0.1082206372,       3.830500702
          0,           0,         570,      -2.460673416,      0.4260083029,      0.2643312931,       3.275299317,       516.7303982,    -0.08101741927,       3.828307073
          0,           0,         571,      -2.462615412,       0.424413191,      0.2669115095,       3.277506467,       517.3930737,    -0.05065859234,       3.827276457
          0,           0,         572,      -2.464904861,      0.4194171862,      0.2609664111,       3.276974651,       518.0004812,    -0.01753500252,       3.823945573
          0,           0,         573,      -2.461962072,      0.4236160299,       0.258745648,       3.279351138,       518.5499268,     0.01147464317,        3.81934399
          0,           0,         574,       -2.45754114,      0.4292298336,      0.2604243796,       3.282541717,       519.0416785,     0.04466188883,       3.813898593
          0,           0,         575,      -2.473196582,      0.4100324092,      0.2532609454,       3.272411624,       519.4795974,     0.07898512219,       3.809018784
          0,           0,         576,      -2.478962033,      0.4000015527,      0.2400544866,       3.270257035,       519.8716071,      0.1139828444,       3.804957113
          0,           0,         577,       -2.48375217,      0.3934529479,      0.2359068863,       3.269240585,       520.2308908,      0.1435663898,       3.798122493
          0,           0,         578,      -2.491382007,      0.3886019696,      0.2262091404,       3.261325357,       520.5723275,      0.1761923297,       3.792241121
          0,           0,         579,      -2.491599437,      0.3846136775,      0.2237496237,       3.263409377,       520.9085251,      0.2172608521,       3.786209161
          0,           0,         580,      -2.496951684,      0.3753151846,      0.2165513557,       3.259376929,       521.2515899,      0.2570252383,       3.779157309
          0,           0,         581,      -2.494969134,      0.3751371684,      0.2204419058,       3.274489476,       521.6124079,      0.2938153447,       3.771041829
          0,           0,         582,      -2.495822804,      0.3720191256,      0.2191534359,       3.269805688,       521.9930068,      0.3309515976,       3.761070003
          0,           0,         583,      -2.497298213,       0.371140357,       0.223079094,       3.273833292,       522.3952533,      0.3670620297,       3.748508629
          0,           0,         584,      -2.513721854,       0.350788572,      0.1872677845,       3.241043262,       522.8110265,      0.3938554027,       3.735821164
          0,           0,         585,      -2.521635731,      0.3394434573,       0.172666916,       3.231103321,       523.2260787,      0.4229809766,       3.725159514
          0,           0,         586,      -2.520396243,      0.3379635992,      0.1731501583,       3.230177935,       523.6214573,      0.4513798502,       3.718337539
          0,           0,         587,      -2.509901977,      0.3481853868,      0.1853618396,       3.248926175,       523.9792611,      0.4821094904,       3.718685562
          0,           0,         588,      -2.495916229,      0.3667301059,      0.2055686177,       3.264084106,       524.2662174,      0.5156171627,       3.729204358
          0,           0,         589,      -2.519581828,      0.3384182714,      0.1479590322,       3.217887514,       524.4714996,      0.5529926777,       3.753326482
          0,           0,         590,      -2.524053684,      0.3340383815,      0.1174570243,       3.194101684,       524.5838545,      0.5945173481,       3.791842705
          0,           0,         591,      -2.519393641,      0.3376274153,      0.1156385287,       3.194049661,       524.6056334,      0.6263336556,       3.830861135
          0,           0,         592,       -2.48356661,      0.3785495742,      0.1655967033,       3.240475031,       524.5450336,      0.6590901574,       3.865203948
          0,           0,         593,      -2.489166802,      0.3686553886,      0.1567465561,       3.239295909,       524.4060476,      0.6883707558,       3.889610906
          0,           0,         594,      -2.501417862,      0.3509566342,      0.1461078181,       3.206348541,       524.1864548,      0.7246782721,       3.900037403
          0,           0,         595,      -2.501851482,      0.3477216442,      0.1088944172,       3.183505874,       524.1912039,      0.7659237778,       3.910962465
          0,           0,         596,      -2.503000736,      0.3524025174,      0.1165821371,       3.184892024,       524.8815726,      0.8101478636,       3.930245144
          0,           0,         597,      -2.488487044,      0.3695051023,      0.1237095906,       3.199845265,        525.538237,      0.8503365246,       3.938684812
          0,           0,         598,      -2.449154377,      0.4145702566,      0.1743959937,       3.255101764,        526.158258,      0.8827001574,       3.960638357
          0,           0,         599,      -2.471224144,      0.3835823499,       0.141713085,       3.229856161,       526.7342708,      0.9176941277,       3.956561313
          0,           0,         600,      -2.485407321,      0.3626939392,      0.1322485569,       3.205197205,        527.263755,      0.9523795298,       3.949827669
          0,           0,         601,      -2.519460033,      0.3225069105,      0.0949974256,       3.154320986,       527.7428324,      0.9881197396,        3.93939553
          0,           0,         602,      -2.527313359,      0.3142535092,     0.07823250761,       3.143989145,       528.1724705,        1.02255291,       3.924740383
          0,           0,         603,      -2.534084206,      0.3045400404,     0.04087176001,       3.125906982,       528.5537525,       1.053326927,       3.908881062
          0,           0,         604,      -2.525615224,       0.313513258,     0.05481440502,       3.141341783,        528.880543,       1.081268614,       3.893951269
          0,           0,         605,      -2.528309448,      0.3131000356,     0.05177031751,       3.155873211,       529.1476044,       1.106488614,       3.879438019
          0,           0,         606,      -2.539897927,       0.298006687,     0.05328483958,        3.14437691,       529.3534707,       1.135810948,        3.86642844
          0,           0,         607,      -2.549422427,      0.2790381284,     0.05711029767,       3.129931759,       529.4478838,       1.165260716,       3.855307675
          0,           0,         608,      -2.561142208,      0.2569862749,     0.04601387357,       3.096346401,       529.4378307,       1.192626563,       3.846225306
          0,           0,         609,       -2.56655568,      0.2446494679,     0.05020118815,        3.08092334,       529.3127102,       1.218007286,       3.839446908
          0,           0,         610,       -2.56871165,      0.2311084623,     0.05652166633,       3.057471086,       529.0783278,       1.236748003,       3.834903931
          0,           0,         611,       -2.56617143,      0.2269284958,     0.06717133598,       3.046222293,       528.7417018,       1.252198738,       3.832371474
          0,           0,         612,      -2.561079363,      0.2274389101,     0.07717156778,       3.043535288,       528.3106846,       1.262558113,        3.83158353
          0,           0,         613,      -2.555360279,       0.229719622,     0.08689530921,       3.048536745,       527.7939499,        1.26629033,       3.833007806
          0,           0,         614,      -2.549037641,      0.2320312388,     0.09712282429,       3.057540815,       527.1978856,       1.264115615,       3.837796939
          0,           0,         615,      -2.545596802,       0.231024376,      0.1021173782,       3.065628703,       526.5240448,       1.260938353,       3.845265672
          0,           0,         616,      -2.545157417,      0.2273059389,      0.1021288877,       3.071449915,       525.7717721,       1.257546165,       3.855739901
          0,           0,         617,      -2.556191204,      0.2135141717,     0.07461908363,       3.067335112,       526.4633946,       1.256315822,        3.86973621
          0,           0,         618,      -2.565863233,      0.2001024647,     0.04695453218,       3.058619286,       527.1362945,       1.256083865,       3.889120329
          0,           0,         619,      -2.572232594,      0.1857677624,     0.03032250453,       3.043475222,       527.7927359,       1.253971499,       3.913534666
          0,           0,         620,      -2.574132636,      0.1767562127,     0.02426505969,       3.036934157,       528.4357132,       1.251448254,       3.942662753
          0,           0,         621,      -2.581051471,      0.1643706858,    0.009281569225,       3.032641492,       529.0661005,       1.244180455,       3.977004238
          0,           0,         622,      -2.586334896,      0.1527242389,    -0.00324882465,       3.031567349,       529.6766879,       1.230678782,       4.020043162
          0,           0,         623,      -2.581884604,      0.1492682517,   -0.003681760321,       3.039350793,       530.2581663,       1.219908812,       4.071931971
          0,           0,         624,      -2.572877303,      0.1505586598,    0.001652034365,       3.053056764,       530.7994085,        1.21287895,       4.133984444
          0,           0,         625,      -2.561695274,      0.1541734265,    0.008814627135,       3.070467198,       531.2591215,       1.210287168,       4.210146496
          0,           0,         626,      -2.550102572,      0.1587850828,     0.01723538535,       3.089809513,       531.6396955,       1.211739686,        4.30136266
          0,           0,         627,      -2.539172872,      0.1635437277,     0.02494703157,       3.109558156,       531.9348451,       1.216757601,       4.389711101
          0,           0,         628,      -2.529654833,      0.1665451396,     0.03033526819,       3.127419979,       532.1394662,       1.222199054,       4.460910883
          0,           0,         629,      -2.523391588,      0.1659600305,     0.03322487889,       3.141052245,       532.2520071,       1.230696765,        4.49588546
          0,           0,         630,      -2.519005668,      0.1698706041,     0.03421017995,       3.153784561,       532.2699471,       1.238796949,       4.491498886
          0,           0,         631,      -2.524437482,      0.1528787208,     0.03632018012,       3.147585895,       532.1935529,       1.246424593,       4.455734302
          0,           0,         632,      -2.530872087,      0.1418038029,      0.0370052163,       3.141105988,       532.0148294,       1.251941525,       4.448762565
          0,           0,         633,      -2.540308038,       0.127727003,     0.03916101022,       3.126449553,       531.7221988,       1.258859314,       4.501022183
          0,           0,         634,       -2.54724318,       0.121065679,     0.04080543285,       3.111851064,       531.3034054,       1.266441546,       4.593255709
          0,           0,         635,      -2.556548634,      0.1006623875,     0.04689799999,       3.085314049,        530.745329,       1.273999812,       4.623665961
          0,           0,         636,      -2.556100135,     0.09395079276,     0.05476972556,        3.08013515,       530.0297104,       1.282405212,        4.57873017
          0,           0,         637,      -2.551378168,     0.09140520683,     0.06484990638,       3.084983059,       529.5030646,       1.291438114,       4.508402085
          0,           0,         638,      -2.544712494,     0.09074311274,     0.07582188559,       3.095306007,       530.5383851,       1.301653413,       4.468265934
          0,           0,         639,      -2.538236821,     0.08993328062,     0.08668346824,       3.105443195,       531.5217296,       1.311587192,       4.482259805
          0,           0,         640,       -2.53123549,     0.08989397085,     0.09806588889,       3.115546448,       532.4414489,       1.319495066,       4.518362256
          0,           0,         641,      -2.522623391,     0.09611970817,      0.1092746709,       3.129220536,       540.3152753,       1.325633349,       4.534113446
          0,           0,         642,       -2.51497902,      0.0902922487,      0.1208747448,       3.140593884,       552.4616496,       1.328516871,       4.551728084
          0,           0,         643,      -2.505098231,     0.09152311634,      0.1317745137,       3.156714095,       561.9293766,       1.328986299,        4.58659158
          0,           0,         644,      -2.494648755,     0.09275681294,      0.1430481809,       3.173307943,       565.5633496,       1.327172967,       4.637470408
          0,           0,         645,      -2.484235267,     0.09359385827,       0.154435603,       3.188473105,       562.5515272,       1.323113543,       4.676282659
          0,           0,         646,       -2.47251998,     0.09516625555,      0.1653842686,       3.206913287,       572.4104641,       1.312787169,       4.702005932
          0,           0,         647,       -2.45900779,     0.09881038417,      0.1761936475,       3.228770168,       584.7003495,       1.299579119,       4.726768872
          0,           0,         648,      -2.445512031,       0.103252432,       0.186016655,       3.249622252,       592.3763891,       1.285679389,       4.757950124
          0,           0,         649,      -2.432226211,       0.107752085,      0.1958391612,        3.26954489,       591.4318293,       1.271421705,       4.792805983
          0,           0,         650,      -2.419197682,      0.1118544974,      0.2059359007,       3.288920313,         598.00733,       1.259635642,       4.817664668
          0,           0,         651,      -2.405772306,      0.1163282811,      0.2142009135,       3.310194544,       606.7687101,       1.250709526,       4.849657866
          0,           0,         652,      -2.392900269,      0.1208299141,      0.2218930659,        3.33061497,       611.0748812,       1.236242625,       4.896277423
          0,           0,         653,      -2.381924171,      0.1248184644,       0.227186829,       3.347766067,       617.8815859,       1.217594528,       4.924800405
          0,           0,         654,      -2.371723927,      0.1279210945,      0.2311142214,        3.36563254,       623.0969211,        1.19972289,        4.95177874
          0,           0,         655,      -2.364789218,      0.1285612136,      0.2309008131,       3.378977779,       625.4606535,       1.186018771,       4.963205555
          0,           0,         656,      -2.360803951,      0.1266257843,      0.2286889621,       3.389468683,       625.2369859,       1.176897266,       4.948960185
          0,           0,         657,      -2.360375757,      0.1216208723,      0.2225795042,       3.395331539,       625.9769058,       1.165371088,       4.934157348
          0,           0,         658,      -2.363935924,      0.1140747309,      0.2153665157,       3.394307499,       628.6286377,       1.153401401,       4.933983594
          0,           0,         659,      -2.371902323,      0.1042897519,      0.2074607933,       3.384234246,       632.4880401,        1.14518984,        4.96044015
          0,           0,         660,      -2.378144409,      0.1728925421,      0.2018191518,       3.395992043,       635.4417045,        1.14030961,       5.005919447
          0,           0,         661,      -2.396219639,      0.0817214528,      0.1915190694,       3.334520857,       639.4031879,       1.150678607,       5.036294187
          0,           0,         662,      -2.402905271,      0.1261403408,      0.1834332976,       3.322844837,         634.99238,        1.15574318,       5.041451382
          0,           0,         663,      -2.405659179,      0.1650483392,      0.1863634927,        3.31763456,       623.4033695,       1.181091658,       4.980420339
          0,           0,         664,      -2.402285525,      0.1693287521,      0.1902773448,       3.320176083,       608.7565096,       1.244988103,       4.883613463
          0,           0,         665,      -2.399835898,       0.126529395,      0.1960083825,       3.301328971,       623.8923846,       1.272937056,       4.812599434
          0,           0,         666,      -2.394099022,      0.1354119319,      0.2042797832,       3.306816874,       642.5143717,       1.369799149,       4.784602911
          0,           0,         667,      -2.389845393,      0.1183756724,      0.2142155736,       3.301710419,       657.5654743,       1.288690645,       4.774452065
          0,           0,         668,      -2.377080365,      0.1638611083,      0.2278815867,       3.327481399,        670.286914,       1.284541206,       4.776687079
          0,           0,         669,      -2.372789512,      0.1463447719,      0.2396559665,       3.322483932,       680.1768442,       1.360113951,       4.785025845
          0,           0,         670,      -2.367010597,      0.1333835588,      0.2529899679,       3.324433655,       686.6464135,       1.295955839,       4.788091237
          0,           0,         671,      -2.358516544,       0.130961678,      0.2681004233,       3.328466237,        690.013485,        1.35917792,       4.793863563
          0,           0,         672,      -2.349913358,      0.1350453468,      0.2837536264,       3.340239673,        698.669104,       1.294035322,       4.795429669
          0,           0,         673,      -2.342717527,       0.137874658,      0.2985166633,       3.348907646,       703.4078548,       1.289560287,       4.799446988
          0,           0,         674,      -2.335516131,      0.1462844196,      0.3115840969,       3.358073134,       703.9577226,       1.284847581,       4.802541394
          0,           0,         675,      -2.330227245,      0.1540962852,      0.3223823904,       3.365746867,       701.7851919,       1.279930069,        4.80500254
          0,           0,         676,      -2.326795875,       0.155366606,      0.3348484292,       3.372534341,       696.5182252,       1.281313676,       4.807547738
          0,           0,         677,      -2.323613052,       0.157575846,      0.3479975919,       3.378929861,       688.1180946,       1.289393775,       4.809813127
          0,           0,         678,        -2.3180609,       0.163556396,      0.3648140279,       3.388093314,       676.6314644,       1.302001179,       4.811754499
          0,           0,         679,      -2.312881515,      0.1681856129,      0.3810269503,       3.396942982,       662.2721724,       1.317951128,       4.815204844
          0,           0,         680,      -2.304931268,      0.1800241157,      0.3942499092,       3.406865773,       645.8660068,       1.337938955,       4.820721272
          0,           0,         681,      -2.296271167,      0.1903680781,      0.4066347409,       3.417532407,        635.171996,        1.35685215,       4.828699623
          0,           0,         682,      -2.287285573,      0.1948380135,      0.4183233063,        3.42843781,       623.0529834,       1.376270497,       4.838909717
          0,           0,         683,      -2.275687256,      0.2079802379,      0.4286361827,       3.441565852,       609.9616605,       1.396576988,       4.851420206
          0,           0,         684,      -2.267022578,      0.2069922984,      0.4366236262,       3.452272849,       595.9772029,       1.420878881,       4.867279059
          0,           0,         685,      -2.257129049,       0.215280551,      0.4411042584,       3.463436239,       580.3538088,       1.451945675,       4.890046333
          0,           0,         686,      -2.246910296,      0.2236403355,       0.448351195,       3.477327145,        569.614711,       1.491994442,       4.917204363
          0,           0,         687,       -2.23713985,      0.2387067023,      0.4541522317,       3.491499764,       558.4852946,       1.540438296,       4.947788724
          0,           0,         688,       -2.23010802,      0.2447051859,      0.4596187471,       3.503001279,       564.6132014,       1.595447372,       4.978809721
          0,           0,         689,       -2.22176351,      0.2580381273,      0.4665204667,       3.516042895,       564.1390113,        1.65797843,       5.012391666
          0,           0,         690,       -2.21415869,      0.2633872823,      0.4714405649,       3.528539978,       564.7063692,       1.731416105,       5.055167277
          0,           0,         691,      -2.203980657,       0.273649969,      0.4778324986,       3.544613524,       571.2004877,        1.80173244,       5.095320035
          0,           0,         692,      -2.194833166,      0.2785095711,      0.4816716194,       3.560556955,       569.0055214,       1.858000977,       5.133887825
          0,           0,         693,      -2.184773885,      0.2907497721,      0.4856660703,        3.57838209,       577.0798126,       1.893149649,       5.163091678
          0,           0,         694,      -2.177199138,      0.2997178019,      0.4870054229,       3.594564002,       577.5736947,       1.899677356,       5.178514182
          0,           0,         695,      -2.171479249,      0.3101096509,      0.4879416927,       3.609289403,       585.2818769,        1.87393812,       5.176928244
          0,           0,         696,      -2.170074825,      0.3171091138,      0.4856355159,       3.618951933,       586.5655237,       1.839060811,       5.168969033
          0,           0,         697,      -2.170899922,      0.3280386324,      0.4853735648,       3.625810064,       594.0450132,       1.857098909,        5.17661287
          0,           0,         698,      -2.178274603,      0.3315461893,      0.4817696485,       3.622319756,       602.0835517,       1.941734463,       5.217432946
          0,           0,         699,      -2.189233478,      0.3333962789,      0.4785464882,        3.60977464,       608.5486363,       2.033010988,       5.280672702
          0,           0,         700,      -2.202408445,      0.3365016502,      0.4745834517,       3.588291286,       610.9429374,       2.082327414,       5.328046559
          0,           0,         701,      -2.213183264,      0.3363565364,       0.475484627,       3.568659881,       614.9213253,       2.052798345,       5.326454309
          0,           0,         702,      -2.217992239,       0.335597583,      0.4760387281,       3.562811668,       622.9937292,       1.961495968,       5.289052414
          0,           0,         703,      -2.219519886,      0.3341993986,      0.4751623504,       3.564041909,       624.5599778,       1.862405928,       5.251952269
          0,           0,         704,      -2.222690687,      0.3276333748,      0.4762541988,        3.56277245,       628.7737918,       1.814147577,        5.24490023
          0,           0,         705,      -2.227654656,      0.3212671028,      0.4762696874,       3.556213044,        634.150727,       1.797891582,        5.24669404
          0,           0,         706,      -2.230172996,      0.3149758175,      0.4789391303,       3.551979358,       636.1392919,       1.805532104,       5.263848313
          0,           0,         707,      -2.233829181,      0.3058835016,      0.4795484052,       3.544689216,       644.9905998,       1.815497153,       5.277315654
          0,           0,         708,      -2.234404047,      0.2955714615,      0.4826223167,       3.541390522,       643.8743915,       1.825282745,        5.28838989
          0,           0,         709,      -2.232270127,      0.2877428075,      0.4849121562,       3.544025959,        651.832561,        1.83074658,       5.288554543
          0,           0,         710,      -2.228615895,      0.2771814601,      0.4883260904,       3.550086425,       652.3589856,       1.847217787,       5.299020984
          0,           0,         711,      -2.224180787,      0.2693370297,      0.4918548848,       3.555667123,       658.5109406,       1.866543197,       5.310830221
          0,           0,         712,      -2.218329881,      0.2620530182,      0.4963949934,       3.562811579,       660.0008732,        1.89034912,       5.326313279
          0,           0,         713,      -2.211875734,      0.2562827562,      0.5002229646,       3.570423232,       661.0295891,        1.92141734,       5.347064591
          0,           0,         714,      -2.203701842,      0.2537718747,       0.504932937,       3.579285347,       663.2350418,       1.951631814,       5.362052456
          0,           0,         715,      -2.193772232,      0.2566198801,      0.5095466805,       3.590889194,       664.6422631,       1.990319351,        5.38486157
          0,           0,         716,      -2.182422311,      0.2641149214,      0.5153476597,       3.603275273,       667.5732454,       2.029215736,       5.407492368
          0,           0,         717,      -2.170372107,      0.2736962066,       0.519719146,       3.617370105,       667.6180019,       2.063992216,       5.427228622
          0,           0,         718,      -2.157670115,      0.2841840622,      0.5243433334,       3.633186518,       669.5648554,        2.09011238,       5.444166896
          0,           0,         719,      -2.145654265,      0.2909584597,      0.5278995653,       3.649657315,       670.8398248,       2.101168959,       5.451486972
          0,           0,         720,      -2.134228168,      0.2948858614,      0.5304997632,       3.667378848,       671.7412933,       2.093088286,        5.44299297
          0,           0,         721,      -2.124514221,      0.2964185932,      0.5295385443,       3.685212923,       674.3005083,       2.071642918,       5.424595622
          0,           0,         722,      -2.118297279,      0.2898656569,      0.5236107198,       3.701392694,        673.129326,       2.050479732,       5.401917415
          0,           0,         723,      -2.115327316,      0.2889043545,      0.5125711312,       3.715079854,       675.6685376,       2.048123705,       5.386801056
          0,           0,         724,      -2.118183534,      0.2805754383,      0.4951471568,       3.724897522,       672.6044713,       2.084435147,       5.393349968
          0,           0,         725,      -2.128428463,      0.2678769608,      0.4710216338,       3.728321743,       672.1558098,       2.140121332,       5.420626452
          0,           0,         726,      -2.146817334,      0.2556969394,       0.439137206,        3.72327518,       669.7708135,       2.204682174,       5.465278842
          0,           0,         727,      -2.175385094,      0.2320785411,      0.4025418213,       3.707645762,       668.5500489,       2.249328267,       5.506174002
          0,           0,         728,      -2.211419157,      0.2214837362,      0.3631259559,       3.680180857,       682.6546771,       2.286142396,       5.544971357
          0,           0,         729,      -2.255233057,      0.2295231097,      0.3134972714,       3.633833155,       697.5346909,       2.294423738,       5.568381377
          0,           0,         730,       -2.30647017,      0.2331905235,      0.2446741369,       3.563393665,       706.5351042,       2.264455573,       5.563935727
          0,           0,         731,      -2.360900628,      0.2279121688,      0.1823139494,       3.464959743,       709.6784058,       2.224993664,        5.52685615
          0,           0,         732,      -2.408868848,      0.2233979366,       0.143907084,       3.340562333,       703.2774995,       2.131739877,       5.430598658
          0,           0,         733,      -2.433661896,      0.2298645996,      0.1312412515,       3.249964067,       692.1656413,       1.980318881,       5.269649356
          0,           0,         734,      -2.443164922,      0.2321503023,      0.1183309954,       3.223441809,         677.90645,       1.812517545,       5.061842504
          0,           0,         735,      -2.447556909,      0.2365555574,      0.1094765351,       3.208896977,       665.2722253,       1.694544397,       4.850047463
          0,           0,         736,      -2.447591071,      0.2463073112,      0.1040640485,        3.20204589,       654.7764127,       1.642448717,       4.683681276
          0,           0,         737,      -2.454797229,      0.2305508092,      0.1123411345,       3.196500925,       645.6471203,       1.623883599,       4.564698581
          0,           0,         738,        -2.4649527,      0.2123864675,      0.1016209806,       3.180992532,       637.0658495,       1.617660792,       4.474500506
          0,           0,         739,      -2.471777352,      0.2025096987,     0.08642851545,       3.166831428,       628.6488946,       1.615191775,       4.397723825
          0,           0,         740,      -2.474527305,      0.2006473362,      0.0806101736,       3.160419258,       620.4254291,       1.613716901,       4.327333283
          0,           0,         741,      -2.469926497,      0.2020742974,      0.1127904892,       3.181451624,       612.5873987,       1.613146354,       4.262377327
          0,           0,         742,      -2.478472986,      0.1979275546,     0.07466822204,       3.152582105,       605.2705829,       1.613353382,       4.204499126
          0,           0,         743,      -2.479764206,      0.1977253196,     0.07189657094,        3.14850704,       598.4783488,        1.61373578,       4.154341323
          0,           0,         744,      -2.482292805,      0.1949157342,     0.06851687529,       3.144393001,       592.1240993,         1.6137218,        4.11103445
          0,           0,         745,       -2.48065721,      0.1965422306,     0.08494733331,       3.155037728,       586.1125166,        1.61353762,       4.073053375
          0,           0,         746,      -2.486832696,      0.1927580082,      0.0639595347,       3.138951664,       580.4086312,        1.61345582,       4.038605415
          0,           0,         747,      -2.488414005,       0.193083506,     0.06301541815,       3.137642295,       575.1163518,       1.613762724,       4.007019082
          0,           0,         748,      -2.493260642,      0.1867367153,     0.06211988709,       3.130709366,       570.1118327,       1.613765608,       3.978116775
          0,           0,         749,      -2.493489167,      0.1861848289,     0.06870482969,       3.133173322,       565.4088096,       1.613503828,       3.951799426
          0,           0,         750,      -2.493639028,       0.189932379,     0.06627362198,       3.130542843,       561.0087791,       1.612092931,       3.927711937
          0,           0,         751,       -2.49764516,       0.184478604,     0.06684951807,       3.125396427,       556.8899424,       1.611117016,        3.90618238
          0,           0,         752,      -2.500112296,      0.1792608016,     0.06789165215,       3.122759908,       553.0248375,        1.61018398,       3.886817325
          0,           0,         753,      -2.502569562,       0.173992435,     0.06946027434,       3.119604917,       549.3874711,       1.609246118,       3.869257928
          0,           0,         754,      -2.505571989,      0.1677183658,     0.06989165946,       3.116448605,       545.9563844,       1.607738418,       3.853069185
          0,           0,         755,      -2.506728945,      0.1670996299,     0.07152261239,       3.114975388,       542.7149097,       1.605883444,         3.8381903
          0,           0,         756,      -2.508546917,      0.1661441447,     0.07414532725,       3.113118691,       539.6496706,       1.603235594,       3.824333735
          0,           0,         757,      -2.509883459,      0.1682053073,     0.07842878396,       3.110757207,       536.8328159,       1.600610512,       3.811555859
          0,           0,         758,      -2.510742974,       0.171495107,     0.08474240372,       3.109048648,       534.5632377,       1.598285272,       3.799931389
          0,           0,         759,       -2.51034832,      0.1746506221,     0.09104035325,       3.109709336,       533.5770899,       1.595179854,       3.789128493
          0,           0,         760,      -2.509680754,      0.1756976275,     0.09691636865,       3.112479193,        532.329501,       1.592322537,       3.779200802
          0,           0,         761,      -2.507160479,      0.1796121211,      0.1040008213,       3.117556345,       532.9192175,       1.588753807,       3.770240057
          0,           0,         762,      -2.500975683,      0.1863603204,      0.1208452808,       3.132822249,       532.8659074,       1.584846901,       3.762127285
          0,           0,         763,      -2.501997793,      0.1879923009,      0.1217941934,       3.129488356,       533.0697783,       1.580075805,       3.754665131
          0,           0,         764,      -2.502072935,       0.191972076,      0.1274537746,       3.129618365,       540.9936284,       1.575629675,       3.748134693
          0,           0,         765,      -2.500996368,      0.1988366542,      0.1346983796,        3.12929272,       543.6999655,       1.570711017,       3.742444692
          0,           0,         766,      -2.498755009,      0.2061015076,      0.1398757795,       3.131159108,       543.6791062,       1.565420132,       3.737648005
          0,           0,         767,      -2.493335809,      0.2156579793,      0.1429756433,       3.137815938,       548.2049502,       1.558982137,       3.733848399
          0,           0,         768,      -2.492534412,      0.2133624339,      0.1432583812,       3.144885605,       560.9493009,       1.551702085,        3.73145136
          0,           0,         769,      -2.494014587,      0.2061511171,      0.1430862936,       3.151049037,        574.588396,       1.543534335,       3.729741201
          0,           0,         770,      -2.496424061,      0.1986923677,      0.1446471113,       3.154707006,       585.5692945,       1.534723792,        3.72910342
          0,           0,         771,      -2.497834721,       0.196005767,      0.1474938616,       3.157538256,       594.2537791,       1.526003066,       3.731222449
          0,           0,         772,       -2.49949997,      0.1961070004,      0.1505131454,       3.158210716,       600.5310839,       1.517546851,       3.738510276
          0,           0,         773,      -2.504275621,      0.1929353482,       0.151918364,       3.151900913,       601.2091424,       1.509535022,        3.74743782
          0,           0,         774,      -2.510377696,      0.1849282801,      0.1514171862,       3.145459723,       599.3056779,       1.501952007,       3.754842065
          0,           0,         775,      -2.514919897,      0.1742835331,      0.1481234704,       3.146553292,         603.78997,       1.495558951,       3.766059333
          0,           0,         776,      -2.517901459,        0.16227416,      0.1435385584,       3.152465005,       616.4105389,       1.489553225,        3.79028483
          0,           0,         777,      -2.520955522,      0.1508623333,      0.1365418642,       3.157482563,       628.7746308,       1.483826101,       3.811278018
          0,           0,         778,      -2.524762378,      0.1431237522,      0.1321292148,        3.15933372,       636.7909675,       1.478327514,       3.826275779
          0,           0,         779,      -2.529375465,      0.1375662012,      0.1320642871,       3.157363466,       641.3865371,       1.473851665,       3.839875109
          0,           0,         780,      -2.535128917,      0.1359041292,      0.1316242916,       3.145103679,       640.5309001,       1.469960345,       3.868808055
          0,           0,         781,      -2.540675231,      0.1391741622,      0.1291594763,        3.12738626,       636.6071548,        1.46596721,       3.891865064
          0,           0,         782,      -2.542941307,      0.1397920097,      0.1265900716,       3.122931473,        631.239609,       1.462045412,        3.89912478
          0,           0,         783,      -2.545553502,      0.1344604725,      0.1221521511,       3.123782052,       639.8251941,        1.45844371,       3.914313919
          0,           0,         784,      -2.549643687,      0.1269628016,      0.1178899736,       3.122053836,       649.4470007,       1.455778184,       3.939904076
          0,           0,         785,      -2.553214741,      0.1208496501,      0.1185998698,       3.119112687,        651.547142,       1.452723468,       3.945230487
          0,           0,         786,      -2.563528199,      0.1110656317,      0.1097631474,         3.0928698,        647.833999,       1.449159603,       3.943402118
          0,           0,         787,      -2.570856288,      0.1052766832,      0.1076880094,       3.072290499,       641.9101068,       1.446739668,       3.962762739
          0,           0,         788,      -2.575737413,     0.09967606751,      0.1052756269,       3.062183607,       635.0803773,       1.443427922,       3.958931439
          0,           0,         789,      -2.575302329,      0.1018597149,      0.1031508018,       3.061232091,       628.2997145,       1.440280788,       3.946849888
          0,           0,         790,       -2.58023604,     0.09408049496,      0.1001296932,       3.053898101,       622.2579608,       1.437180311,       3.949210965
